Age;1883;1884;1885;1886;1887;1888;1889;1890;1891;1892;1893;1894;1895;1896;1897;1898;1899;1900;1901;1902;1903;1904;1905;1906;1907;1908;1909;1910;1911;1912;1913;1914;1915;1916;1917;1918;1919;1920;1921;1922;1923;1924;1925;1926;1927;1928;1929;1930;1931;1932;1933;1934;1935;1936;1937;1938;1939;1940;1941;1942;1943;1944;1945;1946;1947;1948;1949;1950;1951;1952;1953;1954;1955;1956;1957;1958;1959;1960;1961;1962;1963;1964;1965;1966;1967;1968;1969;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999
32;2;1;2;6;2;9;9;10;23;36;52;50;65;95;108;139;145;151;181;208;276;262;352;391;406;433;464;521;506;556;639;680;496;427;492;608;619;1180;1364;1349;1536;1691;1909;2020;2223;2368;2621;2775;2874;2979;3032;3213;3347;3752;4038;4557;4985;5590;6279;8041;9645;10361;11464;16088;18957;19647;20848;20601;20455;21050;20746;21472;21537;21713;22607;22805;24521;24783;25924;25733;27479;28518;29065;29023;29216;29121;30396;31604;33752;34569;34195;32276;31195;31419;32803;32814;33180;34883;34512;34840;33424;33759;34331;34102;33180;32306;29411;;;;;;;;;;
33;2;1;2;6;2;9;9;10;23;36;52;50;65;95;108;139;145;151;181;208;276;262;352;391;406;433;464;521;506;556;639;680;496;427;492;608;619;1180;1364;1349;1536;1691;1909;2020;2223;2368;2621;2775;2874;2979;3032;3213;3347;3752;4038;4557;4985;5590;6279;8041;9645;10361;11463;16088;18956;19645;20848;20601;20453;21048;20745;21469;21537;21710;22606;22803;24520;24780;25919;25732;27478;28518;29063;29022;29215;29119;30395;31600;33751;34567;34193;32275;31195;31417;32803;32809;33171;34876;34511;34834;33421;33752;34328;34099;33177;32304;;;;;;;;;;;
34;2;1;2;6;2;9;9;10;23;36;52;50;65;95;108;139;145;151;181;208;276;262;352;391;406;433;464;521;506;556;639;680;496;427;492;608;619;1180;1364;1349;1536;1691;1909;2020;2223;2368;2621;2775;2874;2979;3032;3213;3347;3752;4038;4556;4985;5590;6279;8041;9645;10360;11462;16084;18953;19644;20844;20600;20450;21044;20744;21466;21535;21709;22605;22799;24518;24775;25914;25729;27476;28517;29062;29020;29213;29118;30395;31593;33747;34563;34187;32273;31194;31412;32799;32807;33167;34868;34505;34832;33416;33749;34327;34091;;;;;;;;;;;;;
35;2;1;2;6;2;9;9;10;23;36;52;50;65;95;108;139;145;151;181;208;276;262;352;391;406;433;464;521;506;556;639;680;496;427;492;608;619;1180;1364;1349;1536;1691;1909;2020;2223;2368;2621;2775;2874;2979;3032;3213;3347;3752;4038;4556;4985;5590;6279;8041;9644;10359;11459;16083;18949;19641;20842;20597;20449;21039;20742;21464;21533;21706;22603;22795;24517;24773;25912;25726;27474;28514;29060;29018;29210;29116;30394;31589;33744;34561;34186;32270;31192;31408;32796;32801;33164;34867;34504;34827;33409;33745;34322;;;;;;;;;;;;;;
36;2;1;2;6;2;9;9;10;23;36;52;50;65;95;108;139;145;151;181;208;276;262;352;391;406;433;464;521;506;556;639;680;496;427;492;608;619;1180;1364;1349;1536;1691;1909;2020;2223;2368;2621;2775;2874;2979;3032;3213;3347;3752;4038;4556;4985;5590;6279;8040;9642;10357;11457;16082;18948;19637;20841;20595;20445;21034;20740;21459;21531;21704;22601;22791;24513;24768;25909;25723;27472;28513;29059;29016;29209;29116;30390;31587;33739;34557;34180;32267;31189;31404;32788;32800;33155;34860;34499;34823;33407;33741;34321;;;;;;;;;;;;;;
37;2;1;2;6;2;9;9;10;23;36;52;50;65;95;108;139;145;151;181;208;276;262;352;391;406;433;464;521;506;556;639;680;496;427;492;608;619;1180;1364;1349;1536;1691;1909;2020;2223;2368;2621;2775;2874;2979;3032;3213;3347;3752;4038;4556;4985;5590;6278;8039;9640;10355;11457;16077;18944;19633;20835;20589;20440;21031;20737;21456;21529;21698;22594;22787;24509;24764;25906;25722;27470;28512;29055;29014;29208;29115;30386;31584;33738;34548;34175;32263;31187;31396;32785;32795;33142;34853;34494;34818;33403;33737;;;;;;;;;;;;;;;
38;2;1;2;6;2;9;9;10;23;36;52;50;65;95;108;139;145;151;181;208;276;262;352;391;406;433;464;521;506;556;639;680;496;427;492;608;619;1180;1363;1349;1536;1691;1909;2020;2223;2368;2621;2775;2874;2979;3032;3213;3347;3752;4038;4556;4985;5590;6278;8038;9637;10352;11456;16074;18939;19631;20831;20587;20436;21029;20732;21454;21526;21692;22588;22784;24506;24762;25906;25720;27466;28508;29052;29014;29208;29115;30383;31579;33735;34544;34170;32251;31179;31388;32776;32791;33136;34846;34490;34814;33400;;;;;;;;;;;;;;;;
39;2;1;2;6;2;9;9;10;23;36;52;50;64;95;108;139;145;151;181;208;276;262;352;391;406;433;464;521;506;556;639;680;496;427;492;608;619;1180;1363;1349;1536;1691;1908;2020;2223;2368;2621;2775;2874;2979;3032;3213;3347;3752;4038;4556;4984;5589;6278;8036;9636;10347;11453;16071;18935;19631;20828;20584;20434;21027;20729;21450;21523;21688;22583;22782;24503;24759;25898;25711;27463;28502;29050;29009;29206;29111;30380;31575;33728;34541;34162;32243;31175;31380;32768;32785;33130;34843;34479;34813;;;;;;;;;;;;;;;;;
40;2;1;2;6;2;9;9;10;23;36;52;50;64;95;108;139;145;151;181;208;276;262;352;391;406;433;464;521;506;556;639;680;496;427;492;608;619;1179;1363;1349;1536;1691;1907;2020;2223;2368;2621;2775;2874;2979;3032;3213;3347;3752;4038;4556;4983;5588;6278;8033;9632;10343;11451;16069;18929;19629;20824;20577;20431;21018;20726;21446;21520;21682;22579;22776;24501;24754;25896;25708;27454;28497;29046;29008;29205;29107;30377;31571;33725;34536;34158;32231;31170;31371;32759;32781;33129;34834;34477;;;;;;;;;;;;;;;;;;
41;2;1;2;6;2;9;9;10;23;36;52;50;64;95;108;139;145;151;181;208;276;262;352;391;406;433;464;521;506;556;639;680;496;427;492;608;619;1179;1363;1349;1536;1690;1907;2020;2223;2368;2621;2775;2874;2979;3032;3213;3347;3752;4036;4553;4982;5586;6276;8032;9631;10337;11446;16064;18927;19626;20815;20571;20426;21010;20724;21438;21514;21675;22576;22773;24493;24749;25892;25706;27448;28493;29036;29002;29202;29102;30372;31563;33722;34528;34150;32220;31162;31367;32754;32777;33119;34831;;;;;;;;;;;;;;;;;;;
42;2;1;2;6;2;9;9;10;23;36;52;50;64;95;108;139;145;151;181;208;276;262;352;391;406;433;464;521;506;556;639;680;496;427;492;608;619;1179;1363;1349;1536;1690;1907;2020;2223;2368;2621;2775;2874;2979;3032;3213;3347;3751;4036;4551;4980;5583;6274;8028;9629;10331;11444;16060;18924;19621;20811;20562;20419;21006;20720;21431;21507;21671;22572;22769;24486;24744;25891;25701;27440;28486;29031;28995;29195;29095;30361;31550;33713;34520;34140;32214;31148;31362;32749;32771;33113;;;;;;;;;;;;;;;;;;;;
43;2;1;2;6;2;9;9;10;23;36;52;50;64;95;108;139;145;151;181;208;276;262;352;391;406;433;464;521;506;556;639;680;496;427;492;608;619;1179;1362;1349;1536;1690;1907;2020;2223;2368;2621;2775;2874;2979;3031;3213;3347;3749;4034;4548;4978;5581;6272;8023;9625;10329;11438;16057;18917;19615;20804;20561;20416;20998;20708;21427;21499;21662;22566;22761;24479;24741;25879;25694;27440;28486;29020;28990;29180;29086;30347;31540;33707;34510;34127;32200;31140;31354;32741;32765;;;;;;;;;;;;;;;;;;;;;
44;2;1;2;6;2;9;9;10;23;36;52;50;64;95;108;139;145;151;181;208;276;262;352;391;406;433;464;521;506;556;639;680;496;427;492;608;619;1179;1362;1348;1536;1690;1907;2020;2223;2368;2621;2775;2874;2979;3031;3210;3344;3748;4032;4545;4975;5578;6268;8015;9622;10323;11438;16055;18914;19610;20796;20554;20406;20992;20699;21423;21492;21660;22564;22756;24476;24734;25875;25690;27435;28479;29013;28987;29173;29077;30338;31529;33698;34500;34122;32186;31129;31340;32736;;;;;;;;;;;;;;;;;;;;;;
45;2;1;2;6;2;9;9;10;23;36;52;50;64;95;108;139;145;151;181;208;276;262;352;391;406;433;464;521;506;556;639;680;496;427;492;608;618;1179;1362;1348;1535;1689;1906;2019;2223;2368;2621;2775;2874;2979;3031;3208;3343;3744;4030;4544;4973;5575;6266;8014;9616;10321;11429;16048;18910;19600;20792;20550;20399;20987;20694;21412;21486;21654;22556;22746;24472;24727;25864;25677;27424;28469;28997;28976;29157;29073;30332;31524;33692;34492;34109;32175;31112;31339;;;;;;;;;;;;;;;;;;;;;;;
46;2;1;2;6;2;9;9;10;23;36;52;50;64;95;108;139;145;151;181;208;276;262;352;391;406;433;464;521;506;556;639;680;496;427;492;608;618;1179;1362;1348;1534;1688;1906;2019;2223;2368;2620;2775;2874;2976;3031;3205;3339;3743;4028;4543;4969;5574;6265;8005;9608;10314;11422;16039;18904;19597;20782;20543;20390;20971;20691;21404;21477;21641;22549;22736;24463;24716;25855;25670;27419;28465;28986;28965;29142;29062;30324;31512;33678;34482;34091;32171;31106;;;;;;;;;;;;;;;;;;;;;;;;
47;2;1;2;6;2;9;9;10;23;36;52;50;64;95;108;139;145;151;181;208;276;262;352;391;406;433;464;521;506;556;639;680;496;427;492;607;618;1179;1362;1348;1534;1688;1906;2017;2223;2368;2620;2775;2874;2974;3029;3203;3338;3741;4020;4541;4965;5569;6264;8000;9599;10309;11416;16032;18899;19581;20773;20538;20385;20962;20687;21395;21472;21635;22540;22727;24455;24709;25845;25653;27410;28449;28968;28952;29126;29044;30313;31500;33664;34473;34082;32168;;;;;;;;;;;;;;;;;;;;;;;;;
48;2;1;2;6;2;9;9;10;23;36;52;50;64;95;108;139;145;151;181;208;276;262;352;391;406;433;464;521;506;556;639;680;496;427;492;606;618;1179;1360;1348;1534;1688;1906;2017;2223;2368;2620;2775;2872;2972;3024;3201;3333;3737;4013;4538;4960;5567;6261;7994;9595;10302;11410;16019;18889;19571;20764;20527;20382;20953;20682;21385;21461;21621;22531;22715;24447;24703;25827;25641;27398;28429;28957;28935;29115;29024;30299;31488;33654;34461;34077;;;;;;;;;;;;;;;;;;;;;;;;;;
49;2;1;2;6;2;9;9;10;23;36;52;50;64;95;108;139;145;151;181;208;276;262;352;391;406;433;464;521;506;556;639;679;496;427;492;606;618;1179;1359;1348;1534;1688;1906;2017;2223;2368;2618;2774;2868;2966;3021;3198;3327;3732;4008;4532;4958;5565;6255;7987;9586;10295;11401;16005;18881;19557;20743;20517;20368;20942;20672;21377;21444;21614;22516;22700;24432;24695;25802;25629;27386;28410;28932;28923;29102;29009;30284;31469;33645;34453;;;;;;;;;;;;;;;;;;;;;;;;;;;
50;2;1;2;6;2;9;9;10;23;36;52;50;64;95;108;139;145;151;181;208;276;262;352;391;406;433;464;521;506;556;639;679;496;426;491;606;617;1179;1359;1348;1534;1688;1906;2017;2223;2368;2616;2771;2867;2959;3015;3196;3326;3730;4005;4527;4951;5563;6250;7976;9580;10288;11388;15995;18870;19545;20731;20498;20354;20934;20662;21360;21430;21604;22502;22684;24422;24684;25786;25610;27364;28391;28911;28910;29082;28991;30275;31456;33638;;;;;;;;;;;;;;;;;;;;;;;;;;;;
51;2;1;2;6;2;9;9;10;23;36;52;50;64;95;108;139;145;151;181;208;276;262;352;390;406;433;464;521;506;556;638;679;496;426;491;606;616;1179;1358;1348;1533;1687;1906;2017;2221;2367;2612;2768;2859;2952;3013;3191;3323;3726;4002;4520;4947;5562;6248;7969;9570;10277;11376;15979;18852;19533;20721;20478;20345;20910;20649;21347;21419;21595;22487;22664;24404;24664;25769;25589;27344;28365;28897;28894;29061;28973;30260;31447;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
52;2;1;2;6;2;9;9;10;23;36;52;50;64;95;108;139;145;151;181;208;276;262;352;390;406;433;463;521;506;556;637;679;496;426;491;606;616;1178;1358;1348;1533;1687;1906;2011;2218;2366;2607;2765;2855;2946;3010;3183;3318;3715;3996;4515;4943;5554;6242;7958;9563;10269;11365;15968;18831;19516;20703;20463;20331;20893;20629;21331;21403;21585;22465;22640;24381;24642;25746;25568;27325;28347;28875;28879;29044;28956;30248;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
53;2;1;2;6;2;9;9;10;23;36;52;50;64;95;108;139;145;151;181;208;276;262;352;390;406;433;463;521;506;556;637;679;495;426;491;606;616;1178;1358;1348;1533;1687;1902;2006;2215;2364;2601;2762;2853;2942;3003;3175;3312;3710;3989;4508;4935;5548;6238;7944;9548;10255;11351;15953;18819;19502;20680;20448;20321;20876;20611;21315;21372;21569;22449;22618;24360;24603;25728;25544;27294;28322;28854;28860;29024;28952;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
54;2;1;2;6;2;9;9;10;23;36;52;50;64;95;108;139;145;151;181;208;276;262;352;388;405;433;463;521;506;556;636;678;495;426;491;606;615;1178;1357;1348;1532;1684;1900;2000;2212;2356;2598;2759;2845;2929;2998;3164;3307;3703;3984;4499;4926;5541;6232;7932;9528;10243;11331;15936;18804;19488;20668;20429;20300;20860;20584;21296;21348;21538;22424;22595;24330;24585;25702;25516;27266;28297;28834;28829;29008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
55;2;1;2;6;2;9;9;10;23;36;52;50;64;95;108;139;145;151;181;208;276;262;352;388;405;432;463;521;506;555;633;678;495;425;491;606;615;1178;1357;1348;1528;1679;1897;1993;2205;2353;2590;2754;2835;2924;2998;3154;3301;3693;3980;4496;4914;5531;6219;7926;9516;10230;11320;15918;18783;19465;20650;20399;20278;20824;20559;21277;21321;21511;22401;22571;24299;24559;25681;25490;27233;28277;28814;28816;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
56;2;1;2;6;2;9;9;10;23;36;52;50;64;95;108;139;145;151;181;207;276;262;352;388;405;431;463;520;505;555;633;678;495;425;490;605;615;1177;1357;1340;1525;1674;1889;1984;2195;2349;2582;2750;2831;2915;2993;3145;3293;3687;3971;4491;4909;5520;6210;7912;9499;10218;11298;15886;18756;19440;20628;20378;20257;20804;20533;21243;21299;21476;22367;22549;24268;24522;25638;25468;27207;28260;28805;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
57;2;1;2;6;2;9;9;10;23;36;52;50;64;95;108;139;145;151;181;207;275;262;352;388;404;430;463;520;504;553;632;676;495;424;490;605;615;1176;1350;1335;1522;1671;1884;1981;2181;2346;2568;2741;2824;2905;2987;3138;3283;3679;3965;4484;4900;5508;6204;7902;9481;10209;11278;15858;18730;19411;20607;20351;20225;20769;20508;21214;21262;21446;22339;22519;24225;24494;25610;25445;27172;28246;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
58;2;1;2;6;2;9;9;10;23;36;52;50;64;95;108;139;145;151;181;207;275;262;352;388;404;430;463;520;504;553;630;675;495;424;490;605;615;1171;1346;1329;1518;1662;1872;1975;2170;2336;2561;2737;2814;2899;2977;3133;3273;3672;3952;4467;4889;5490;6193;7885;9468;10188;11261;15832;18699;19385;20574;20312;20195;20740;20480;21167;21221;21412;22304;22482;24192;24457;25576;25417;27155;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
59;2;1;2;6;2;9;9;10;23;36;52;50;64;95;108;139;145;151;181;207;275;262;351;388;403;429;463;518;504;553;630;675;495;423;489;605;611;1167;1336;1324;1508;1655;1866;1965;2165;2330;2554;2722;2806;2887;2963;3124;3264;3667;3934;4452;4878;5483;6182;7872;9454;10172;11240;15800;18663;19355;20540;20285;20155;20707;20438;21129;21180;21374;22257;22446;24166;24422;25538;25403;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
60;2;1;2;6;2;9;9;10;23;36;52;50;64;95;108;139;144;151;181;207;274;262;351;388;402;428;462;516;502;552;630;675;495;423;489;601;609;1155;1326;1319;1499;1647;1860;1957;2157;2317;2541;2710;2799;2874;2954;3111;3247;3653;3912;4445;4863;5470;6173;7855;9429;10155;11217;15775;18622;19313;20496;20255;20107;20671;20392;21086;21133;21341;22218;22413;24130;24394;25527;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
61;2;1;2;6;2;9;9;9;23;36;52;50;64;95;108;139;144;150;181;206;274;261;351;388;401;428;461;515;501;551;629;674;495;422;489;601;607;1150;1316;1315;1492;1640;1849;1943;2143;2302;2531;2700;2779;2865;2943;3099;3234;3643;3888;4428;4843;5459;6160;7825;9407;10131;11191;15740;18585;19268;20456;20204;20053;20616;20355;21037;21086;21302;22189;22367;24093;24375;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
62;2;1;2;6;2;9;9;9;23;36;52;50;64;95;108;139;144;150;181;206;274;261;350;387;401;427;460;515;501;551;628;673;495;419;481;598;601;1144;1305;1304;1480;1636;1837;1925;2130;2286;2518;2685;2758;2849;2928;3088;3220;3627;3866;4415;4831;5443;6145;7807;9376;10113;11163;15695;18536;19224;20404;20152;19990;20563;20310;20969;21036;21261;22149;22314;24074;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;2;1;2;6;2;9;9;9;23;36;52;50;64;94;108;139;144;148;180;206;273;261;350;387;400;426;459;515;500;550;627;672;493;418;479;594;596;1135;1297;1290;1471;1627;1821;1914;2113;2275;2505;2677;2747;2827;2912;3073;3199;3611;3849;4402;4813;5424;6127;7781;9345;10070;11120;15644;18479;19174;20343;20084;19937;20496;20245;20908;20966;21212;22090;22286;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64;2;1;2;6;2;9;9;9;23;36;52;50;64;94;108;139;144;148;180;206;273;260;350;386;400;426;459;513;499;550;626;668;490;416;474;588;591;1125;1286;1279;1461;1616;1807;1901;2093;2252;2493;2659;2722;2806;2899;3062;3176;3594;3834;4383;4791;5403;6102;7746;9317;10045;11080;15589;18426;19097;20281;20002;19887;20431;20184;20851;20903;21168;22059;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
65;2;1;2;6;2;9;9;9;23;36;52;50;64;94;108;139;144;148;178;205;273;260;349;386;400;426;459;513;499;549;620;663;484;412;469;585;586;1117;1277;1272;1444;1602;1791;1886;2070;2235;2478;2636;2702;2781;2876;3030;3158;3572;3810;4365;4773;5376;6082;7715;9270;9995;11018;15529;18357;19026;20205;19931;19824;20362;20112;20798;20839;21131;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
66;2;1;2;6;2;9;9;9;23;36;52;50;62;94;108;139;144;148;177;205;272;260;348;386;400;426;459;513;499;547;616;655;480;407;463;582;582;1107;1253;1257;1430;1591;1773;1867;2057;2213;2452;2615;2684;2763;2850;3005;3137;3547;3796;4343;4750;5356;6053;7678;9229;9933;10961;15466;18268;18940;20144;19855;19760;20283;20044;20735;20807;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
67;2;1;2;6;2;9;9;9;23;36;52;50;62;94;108;139;143;148;177;205;271;260;348;386;399;426;458;513;498;539;610;652;476;405;460;578;576;1098;1239;1244;1414;1577;1752;1849;2026;2200;2430;2587;2657;2734;2830;2987;3118;3508;3763;4312;4722;5327;6025;7635;9176;9872;10912;15401;18186;18844;20047;19759;19674;20198;19971;20695;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
68;2;1;2;6;2;9;9;9;23;36;52;50;62;94;108;139;142;148;177;205;271;260;348;385;398;426;455;510;494;535;604;649;472;401;455;569;565;1084;1226;1226;1404;1558;1735;1832;2003;2180;2407;2563;2622;2703;2807;2962;3097;3476;3736;4287;4697;5297;5985;7604;9133;9818;10848;15312;18108;18752;19954;19674;19595;20099;19928;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69;2;1;2;6;2;9;9;9;23;36;52;50;62;94;108;139;142;147;176;205;271;260;348;385;398;426;453;504;486;532;600;646;466;397;451;561;562;1063;1212;1211;1384;1545;1711;1808;1978;2158;2378;2543;2589;2668;2775;2926;3074;3444;3707;4251;4664;5266;5946;7561;9078;9741;10784;15234;18012;18661;19857;19580;19503;20054;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
70;2;1;2;6;2;9;9;9;23;36;52;50;62;94;108;139;142;147;176;205;270;260;348;384;397;425;445;492;482;521;592;637;464;394;445;558;553;1049;1196;1191;1366;1517;1688;1790;1953;2128;2345;2513;2563;2638;2746;2898;3043;3409;3674;4199;4632;5229;5911;7506;9008;9658;10722;15148;17912;18563;19756;19455;19448;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
71;2;1;2;6;2;9;9;9;23;36;52;50;62;94;108;139;142;147;176;205;270;259;348;383;395;421;436;482;476;513;586;633;459;387;438;550;545;1024;1181;1173;1348;1497;1660;1755;1926;2097;2306;2479;2531;2601;2719;2871;3009;3380;3640;4172;4598;5187;5872;7438;8943;9597;10647;15061;17800;18469;19639;19409;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
72;2;1;2;6;2;9;9;9;23;36;51;50;62;94;108;139;142;146;176;205;270;259;347;380;388;413;427;471;469;504;575;627;452;382;432;544;541;1007;1163;1150;1321;1478;1631;1723;1893;2067;2267;2448;2501;2570;2685;2846;2975;3341;3604;4139;4560;5139;5826;7374;8867;9517;10585;14971;17691;18354;19580;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73;2;1;2;6;2;9;9;9;23;36;51;50;61;94;108;139;142;146;176;205;270;259;343;375;378;408;420;462;466;492;566;619;440;378;421;536;531;987;1144;1129;1303;1447;1605;1685;1857;2031;2232;2410;2467;2531;2651;2804;2943;3300;3562;4093;4524;5097;5775;7306;8776;9442;10501;14870;17561;18281;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
74;2;1;2;6;2;9;9;9;23;36;51;50;61;94;107;138;142;146;175;203;270;257;340;369;372;402;408;449;454;481;545;612;431;370;412;516;522;958;1124;1095;1270;1410;1574;1649;1824;1987;2187;2370;2430;2505;2598;2756;2894;3245;3524;4034;4470;5049;5719;7236;8704;9331;10439;14747;17489;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75;2;1;2;6;2;9;9;9;23;36;51;50;61;94;107;138;142;146;175;203;269;253;336;358;364;397;401;438;439;470;536;598;424;359;402;503;517;930;1098;1067;1238;1379;1538;1614;1778;1951;2145;2311;2384;2463;2562;2717;2858;3202;3468;3980;4421;4994;5655;7163;8631;9262;10327;14689;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
76;2;1;2;6;2;9;9;9;23;36;51;50;60;94;107;138;142;145;174;203;264;250;328;352;357;391;392;420;428;457;516;575;417;347;394;488;499;898;1065;1037;1210;1345;1493;1568;1735;1906;2101;2263;2353;2422;2511;2675;2804;3149;3427;3932;4367;4937;5591;7083;8541;9160;10280;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
77;2;1;2;6;2;9;9;9;23;36;51;50;60;94;107;138;142;145;172;199;258;243;323;346;349;386;386;411;410;445;505;559;408;336;384;465;475;881;1042;1006;1186;1319;1446;1535;1705;1874;2048;2205;2308;2376;2468;2633;2754;3089;3372;3866;4310;4874;5514;6994;8440;9116;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
78;2;1;2;6;2;9;9;9;23;36;51;50;60;94;107;138;140;145;169;198;254;240;316;334;342;377;375;400;402;423;495;542;395;321;376;451;466;850;1008;958;1155;1278;1410;1497;1655;1823;1996;2147;2252;2333;2420;2572;2690;3053;3296;3796;4236;4802;5447;6884;8385;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
79;2;1;2;6;2;9;9;9;23;36;51;48;60;94;107;138;137;142;162;195;250;236;309;325;331;369;365;373;387;410;479;519;383;307;365;438;439;814;961;928;1117;1235;1368;1445;1599;1768;1934;2098;2211;2285;2365;2512;2643;2984;3221;3711;4163;4721;5354;6845;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
80;2;1;2;6;2;9;9;9;23;36;51;48;60;94;107;136;136;139;155;191;241;229;297;317;320;350;346;362;372;390;466;503;360;295;351;421;421;795;932;899;1082;1191;1328;1399;1541;1709;1874;2036;2135;2223;2319;2455;2584;2925;3144;3626;4076;4642;5307;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
81;2;1;2;6;2;9;9;9;23;36;51;47;60;94;107;132;129;135;151;185;233;218;290;301;303;335;331;349;353;374;440;487;346;279;334;400;404;764;901;861;1047;1147;1276;1349;1490;1657;1816;1978;2055;2148;2255;2390;2518;2847;3063;3542;3989;4605;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
82;2;1;2;6;2;9;9;9;23;36;51;47;59;94;105;128;123;131;145;178;228;208;281;283;286;325;321;334;334;351;424;467;328;268;320;388;390;725;864;827;999;1089;1223;1292;1427;1588;1741;1896;1994;2071;2190;2323;2453;2764;2967;3450;3939;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
83;2;1;2;6;2;9;9;9;23;36;51;47;58;89;102;126;117;127;139;174;216;198;268;264;272;305;310;315;319;336;406;446;309;258;304;370;367;680;814;786;963;1030;1158;1239;1358;1521;1660;1828;1919;1981;2104;2240;2382;2673;2878;3411;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
84;2;1;2;6;2;9;9;9;23;36;51;45;54;88;100;124;113;121;133;168;207;183;247;248;257;295;286;297;310;316;382;420;290;236;280;342;349;640;760;743;909;978;1087;1172;1302;1436;1587;1752;1832;1894;2011;2157;2305;2571;2828;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
85;2;1;2;6;2;9;9;9;23;36;50;44;50;82;94;120;110;114;129;163;190;172;232;230;241;277;267;280;284;289;354;386;271;215;257;317;334;594;708;685;863;927;1017;1099;1240;1363;1489;1668;1738;1804;1931;2065;2195;2534;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
86;2;1;2;6;2;9;9;9;23;36;45;43;46;81;86;111;102;108;116;149;177;153;216;213;229;252;245;259;261;273;327;360;250;202;234;283;314;557;654;648;809;870;967;1036;1160;1292;1408;1571;1652;1698;1828;1974;2135;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
87;2;1;2;6;2;9;9;9;23;33;44;39;45;73;83;104;97;104;103;131;159;147;196;193;209;230;228;233;237;253;301;331;230;190;212;255;295;519;602;608;742;812;903;952;1089;1206;1311;1468;1547;1593;1717;1917;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
88;2;1;2;6;2;9;9;9;22;30;42;39;43;67;79;97;93;94;93;116;137;134;172;182;188;209;207;207;216;232;278;297;206;173;196;233;272;482;549;566;678;735;833;876;1012;1107;1235;1376;1450;1465;1658;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
