Age,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003
10,2.0,9.0,9.0,10.0,23.0,36.0,52.0,50.0,65.0,95.0,108.0,139.0,145.0,151.0,181.0,208.0,276.0,262.0,352.0,391.0,406.0,433.0,464.0,521.0,506.0,556.0,639.0,680.0,496.0,427.0,492.0,608.0,619.0,1180.0,1364.0,1349.0,1536.0,1691.0,1909.0,2020.0,2223.0,2368.0,2621.0,2775.0,2874.0,2979.0,3032.0,3213.0,3347.0,3752.0,4038.0,4557.0,4985.0,5590.0,6279.0,8041.0,9645.0,10361.0,11464.0,16089.0,18958.0,19647.0,20854.0,20605.0,20461.0,21057.0,20752.0,21476.0,21546.0,21721.0,22620.0,22815.0,24537.0,24793.0,25931.0,25747.0,27495.0,28527.0,29070.0,29029.0,29224.0,29124.0,30401.0,31614.0,33757.0,34578.0,34201.0,32283.0,31205.0,31425.0,32814.0,32820.0,33187.0,34899.0,34535.0,34853.0,33439.0,33780.0,34351.0,34130.0,33206.0,32322.0,29441.0,27350.0,24216.0,21107.0,17419.0,14120.0,11387.0,8848.0,6004.0,3372.0,1441.0,462.0,279.0,72.0,1.0
11,2.0,9.0,9.0,10.0,23.0,36.0,52.0,50.0,65.0,95.0,108.0,139.0,145.0,151.0,181.0,208.0,276.0,262.0,352.0,391.0,406.0,433.0,464.0,521.0,506.0,556.0,639.0,680.0,496.0,427.0,492.0,608.0,619.0,1180.0,1364.0,1349.0,1536.0,1691.0,1909.0,2020.0,2223.0,2368.0,2621.0,2775.0,2874.0,2979.0,3032.0,3213.0,3347.0,3752.0,4038.0,4557.0,4985.0,5590.0,6279.0,8041.0,9645.0,10361.0,11464.0,16089.0,18958.0,19647.0,20854.0,20605.0,20461.0,21057.0,20752.0,21476.0,21546.0,21721.0,22620.0,22815.0,24537.0,24793.0,25931.0,25747.0,27495.0,28527.0,29070.0,29029.0,29224.0,29124.0,30401.0,31614.0,33757.0,34578.0,34201.0,32283.0,31205.0,31425.0,32814.0,32820.0,33187.0,34899.0,34535.0,34853.0,33439.0,33780.0,34351.0,34130.0,33206.0,32322.0,29441.0,27350.0,24216.0,21107.0,17419.0,14120.0,11387.0,8848.0,6004.0,3372.0,1441.0,462.0,279.0,72.0,1.0
12,2.0,9.0,9.0,10.0,23.0,36.0,52.0,50.0,65.0,95.0,108.0,139.0,145.0,151.0,181.0,208.0,276.0,262.0,352.0,391.0,406.0,433.0,464.0,521.0,506.0,556.0,639.0,680.0,496.0,427.0,492.0,608.0,619.0,1180.0,1364.0,1349.0,1536.0,1691.0,1909.0,2020.0,2223.0,2368.0,2621.0,2775.0,2874.0,2979.0,3032.0,3213.0,3347.0,3752.0,4038.0,4557.0,4985.0,5590.0,6279.0,8041.0,9645.0,10361.0,11464.0,16089.0,18958.0,19647.0,20854.0,20605.0,20461.0,21057.0,20752.0,21476.0,21546.0,21721.0,22620.0,22815.0,24537.0,24793.0,25931.0,25747.0,27495.0,28527.0,29070.0,29029.0,29224.0,29124.0,30401.0,31614.0,33757.0,34578.0,34201.0,32283.0,31205.0,31425.0,32814.0,32820.0,33187.0,34899.0,34535.0,34853.0,33439.0,33780.0,34351.0,34130.0,33206.0,32322.0,29441.0,27350.0,24216.0,21107.0,17419.0,14120.0,11387.0,8848.0,6004.0,3372.0,1441.0,462.0,279.0,72.0,1.0
13,2.0,9.0,9.0,10.0,23.0,36.0,52.0,50.0,65.0,95.0,108.0,139.0,145.0,151.0,181.0,208.0,276.0,261.85714285714283,352.0,391.0,406.0,433.0,464.0,521.0,506.0,556.0,639.0,679.8571428571429,496.0,427.0,492.0,608.0,619.0,1180.0,1363.857142857143,1349.0,1536.0,1691.0,1909.0,2020.0,2223.0,2368.0,2621.0,2775.0,2874.0,2979.0,3032.0,3213.0,3347.0,3752.0,4038.0,4557.0,4985.0,5590.0,6279.0,8041.0,9645.0,10361.0,11464.0,16089.0,18958.0,19647.0,20854.0,20605.0,20461.0,21057.0,20752.0,21476.0,21546.0,21721.0,22620.0,22815.0,24537.0,24793.0,25931.0,25747.0,27495.0,28526.85714285714,29070.0,29029.0,29224.0,29124.0,30400.85714285714,31614.0,33757.0,34578.0,34201.0,32283.0,31205.0,31425.0,32814.0,32820.0,33187.0,34898.857142857145,34535.0,34853.0,33439.0,33780.0,34351.0,34129.71428571428,33205.857142857145,32322.0,29441.0,27349.85714285714,24215.85714285714,21107.0,17418.85714285714,14117.57142857143,11386.857142857143,8847.857142857143,6003.571428571428,3371.1428571428573,1440.7142857142858,461.7142857142857,278.42857142857144,71.85714285714286,1.0
14,2.0,9.0,9.0,10.0,23.0,36.0,52.0,50.0,65.0,95.0,108.0,139.0,145.0,151.0,181.0,208.0,276.0,261.7142857142857,352.0,390.85714285714283,406.0,433.0,464.0,521.0,505.85714285714283,556.0,638.5714285714286,679.7142857142857,495.85714285714283,426.85714285714283,492.0,607.8571428571429,619.0,1180.0,1363.7142857142858,1349.0,1536.0,1691.0,1909.0,2020.0,2222.8571428571427,2368.0,2621.0,2775.0,2874.0,2979.0,3032.0,3213.0,3347.0,3752.0,4038.0,4557.0,4985.0,5590.0,6279.0,8040.857142857143,9645.0,10361.0,11464.0,16089.0,18958.0,19647.0,20854.0,20605.0,20461.0,21057.0,20752.0,21476.0,21546.0,21720.85714285714,22620.0,22815.0,24537.0,24793.0,25931.0,25747.0,27495.0,28526.714285714286,29070.0,29029.0,29224.0,29124.0,30400.428571428572,31614.0,33757.0,34578.0,34201.0,32283.0,31205.0,31425.0,32814.0,32819.857142857145,33186.857142857145,34898.71428571428,34535.0,34853.0,33438.71428571428,33780.0,34351.0,34129.42857142857,33205.71428571428,32321.85714285714,29440.85714285714,27349.714285714286,24215.571428571428,21106.714285714286,17415.0,14113.714285714286,11385.714285714286,8846.714285714286,6000.0,3367.714285714286,1437.5714285714287,460.0,277.14285714285717,71.71428571428571,1.0
15,2.0,9.0,9.0,10.0,23.0,36.0,52.0,50.0,65.0,95.0,108.0,139.0,145.0,151.0,181.0,208.0,276.0,261.57142857142856,352.0,390.7142857142857,406.0,433.0,463.85714285714283,521.0,505.57142857142856,556.0,638.1428571428571,679.2857142857143,495.7142857142857,426.7142857142857,492.0,607.5714285714286,619.0,1179.857142857143,1363.4285714285713,1349.0,1536.0,1691.0,1909.0,2020.0,2222.714285714286,2368.0,2621.0,2775.0,2874.0,2979.0,3032.0,3213.0,3347.0,3752.0,4037.8571428571427,4557.0,4985.0,5589.857142857143,6279.0,8040.714285714285,9645.0,10361.0,11464.0,16089.0,18957.85714285714,19647.0,20854.0,20605.0,20461.0,21056.85714285714,20752.0,21475.85714285714,21546.0,21720.571428571428,22619.85714285714,22814.571428571428,24537.0,24792.85714285714,25930.428571428572,25746.428571428572,27495.0,28526.428571428572,29069.571428571428,29028.85714285714,29223.714285714286,29123.714285714286,30399.85714285714,31613.85714285714,33757.0,34577.857142857145,34200.71428571428,32283.0,31205.0,31424.571428571428,32813.857142857145,32819.57142857143,33186.42857142857,34898.142857142855,34534.42857142857,34852.28571428572,33437.857142857145,33779.28571428572,34350.0,34128.71428571428,33205.142857142855,32321.285714285714,29435.428571428572,27346.14285714286,24200.14285714286,21083.428571428572,17398.428571428572,14095.42857142857,11371.57142857143,8819.857142857143,5980.285714285715,3337.714285714286,1391.4285714285713,455.42857142857144,274.0,70.14285714285714,0.5714285714285714
16,2.0,9.0,9.0,10.0,23.0,36.0,52.0,50.0,65.0,95.0,108.0,139.0,145.0,151.0,181.0,208.0,275.85714285714283,261.42857142857144,352.0,390.57142857142856,406.0,433.0,463.7142857142857,521.0,505.2857142857143,555.8571428571429,637.4285714285714,678.8571428571429,495.42857142857144,426.42857142857144,491.85714285714283,607.2857142857143,618.8571428571429,1179.7142857142858,1363.142857142857,1349.0,1535.857142857143,1691.0,1909.0,2020.0,2222.4285714285716,2368.0,2621.0,2775.0,2873.8571428571427,2978.8571428571427,3031.8571428571427,3213.0,3347.0,3752.0,4037.714285714286,4556.857142857143,4984.857142857143,5589.714285714285,6279.0,8040.571428571428,9645.0,10361.0,11464.0,16088.857142857143,18957.714285714286,19647.0,20853.714285714286,20604.714285714286,20460.428571428572,21056.428571428572,20752.0,21475.428571428572,21545.714285714286,21720.0,22619.14285714286,22813.714285714286,24536.0,24790.714285714286,25928.285714285714,25745.0,27494.0,28524.85714285714,29067.714285714286,29026.714285714286,29221.571428571428,29122.0,30398.14285714286,31612.571428571428,33756.142857142855,34576.71428571428,34200.0,32282.571428571428,31204.14285714286,31423.285714285714,32812.857142857145,32818.28571428572,33184.28571428572,34895.28571428572,34530.857142857145,34848.57142857143,33433.71428571428,33774.71428571428,34344.142857142855,34123.42857142857,33201.42857142857,32300.14285714286,29415.571428571428,27284.14285714286,24114.0,21000.285714285714,17314.14285714286,14011.857142857143,11291.0,8717.0,5827.285714285715,3079.1428571428573,1256.5714285714287,425.0,245.0,59.285714285714285,
17,2.0,9.0,9.0,10.0,23.0,36.0,52.0,50.0,65.0,95.0,108.0,139.0,145.0,151.0,181.0,208.0,275.7142857142857,261.2857142857143,352.0,390.42857142857144,405.85714285714283,433.0,463.57142857142856,520.8571428571429,505.0,555.7142857142857,636.4285714285714,678.0,494.85714285714283,426.14285714285717,491.42857142857144,606.8571428571429,618.5714285714286,1179.2857142857142,1362.7142857142858,1348.857142857143,1535.5714285714287,1690.857142857143,1908.7142857142858,2020.0,2222.1428571428573,2367.8571428571427,2620.8571428571427,2774.8571428571427,2873.5714285714284,2978.285714285714,3031.714285714286,3212.8571428571427,3347.0,3751.5714285714284,4037.4285714285716,4556.571428571428,4984.714285714285,5589.571428571428,6278.857142857143,8040.142857142857,9644.714285714286,10361.0,11464.0,16088.42857142857,18957.14285714286,19646.285714285714,20853.0,20604.14285714286,20459.714285714286,21055.571428571428,20751.285714285714,21474.428571428572,21544.85714285714,21718.285714285714,22617.714285714286,22810.0,24531.14285714286,24784.14285714286,25923.85714285714,25741.14285714286,27490.0,28519.14285714286,29062.428571428572,29021.285714285714,29216.428571428572,29116.714285714286,30393.285714285714,31608.428571428572,33752.71428571428,34574.42857142857,34198.0,32280.571428571428,31202.0,31419.714285714286,32809.142857142855,32813.142857142855,33177.42857142857,34889.0,34522.142857142855,34839.0,33422.42857142857,33761.0,34333.142857142855,34111.71428571428,33172.57142857143,32258.571428571428,29305.85714285714,27110.285714285714,23928.285714285714,20806.428571428572,17128.285714285714,13813.714285714286,11094.0,8398.142857142857,5312.857142857143,2679.8571428571427,1096.4285714285713,373.0,204.28571428571428,,
18,2.0,9.0,9.0,10.0,23.0,36.0,52.0,50.0,65.0,95.0,108.0,139.0,145.0,151.0,181.0,208.0,275.57142857142856,261.14285714285717,352.0,390.14285714285717,405.7142857142857,433.0,463.2857142857143,520.7142857142857,504.57142857142856,555.5714285714286,635.1428571428571,676.7142857142857,494.2857142857143,425.85714285714283,490.85714285714283,606.2857142857143,618.2857142857143,1178.5714285714287,1362.142857142857,1348.4285714285713,1535.2857142857142,1690.4285714285713,1907.857142857143,2019.5714285714287,2221.285714285714,2366.714285714286,2619.8571428571427,2774.5714285714284,2872.714285714286,2977.0,3031.0,3212.714285714286,3346.4285714285716,3750.8571428571427,4036.8571428571427,4555.857142857143,4984.571428571428,5589.285714285715,6278.428571428572,8039.142857142857,9644.0,10360.57142857143,11463.0,16087.285714285714,18955.714285714286,19644.285714285714,20851.285714285714,20602.14285714286,20457.85714285714,21053.428571428572,20749.285714285714,21472.0,21541.0,21714.0,22610.571428571428,22801.285714285714,24520.714285714286,24770.571428571428,25912.14285714286,25729.714285714286,27478.428571428572,28505.571428571428,29048.714285714286,29009.14285714286,29204.85714285714,29104.714285714286,30383.14285714286,31598.714285714286,33745.0,34568.28571428572,34192.57142857143,32275.0,31196.571428571428,31411.14285714286,32800.28571428572,32803.142857142855,33161.142857142855,34874.857142857145,34505.71428571428,34818.57142857143,33397.28571428572,33732.28571428572,34306.857142857145,34064.0,33121.0,32082.85714285714,29009.714285714286,26766.85714285714,23561.428571428572,20443.14285714286,16775.0,13429.714285714286,10596.142857142857,7595.428571428572,4608.714285714285,2255.8571428571427,911.8571428571429,304.57142857142856,,,
19,2.0,9.0,9.0,10.0,23.0,36.0,52.0,50.0,65.0,95.0,108.0,139.0,145.0,150.85714285714286,181.0,207.85714285714286,275.42857142857144,261.0,352.0,389.85714285714283,405.42857142857144,433.0,462.7142857142857,520.5714285714286,504.0,555.2857142857143,633.5714285714286,674.8571428571429,493.42857142857144,425.42857142857144,490.0,605.7142857142857,617.8571428571429,1177.5714285714287,1361.142857142857,1348.0,1534.5714285714287,1688.857142857143,1906.142857142857,2018.142857142857,2219.285714285714,2364.5714285714284,2617.4285714285716,2772.8571428571427,2870.714285714286,2974.714285714286,3030.1428571428573,3211.5714285714284,3345.0,3749.5714285714284,4036.1428571428573,4554.857142857143,4983.571428571428,5588.428571428572,6276.571428571428,8037.0,9642.0,10358.142857142857,11460.857142857143,16084.42857142857,18952.14285714286,19638.428571428572,20847.85714285714,20597.285714285714,20453.0,21047.85714285714,20743.85714285714,21464.714285714286,21532.0,21702.85714285714,22591.85714285714,22778.714285714286,24499.714285714286,24746.571428571428,25889.428571428572,25704.428571428572,27450.571428571428,28478.571428571428,29023.14285714286,28983.714285714286,29179.14285714286,29082.285714285714,30364.0,31581.85714285714,33728.71428571428,34553.857142857145,34177.857142857145,32260.428571428572,31184.285714285714,31392.14285714286,32781.857142857145,32781.857142857145,33131.0,34845.857142857145,34472.0,34773.71428571428,33349.142857142855,33681.71428571428,34233.71428571428,33979.0,32865.57142857143,31622.714285714286,28476.714285714286,26177.285714285714,22932.14285714286,19816.0,16143.714285714286,12669.857142857143,9516.714285714286,6552.714285714285,3874.1428571428573,1798.7142857142858,699.4285714285714,,,,
20,2.0,9.0,9.0,10.0,22.857142857142858,36.0,52.0,50.0,65.0,95.0,108.0,139.0,145.0,150.71428571428572,181.0,207.57142857142858,275.2857142857143,261.0,352.0,389.42857142857144,405.14285714285717,433.0,461.7142857142857,519.8571428571429,503.14285714285717,554.7142857142857,631.7142857142857,672.2857142857143,492.57142857142856,425.0,489.14285714285717,604.8571428571429,617.1428571428571,1176.2857142857142,1360.142857142857,1346.857142857143,1532.5714285714287,1686.5714285714287,1903.2857142857142,2014.857142857143,2216.1428571428573,2361.1428571428573,2613.0,2769.5714285714284,2867.0,2971.4285714285716,3028.714285714286,3209.8571428571427,3342.714285714286,3747.5714285714284,4034.8571428571427,4552.857142857143,4982.0,5587.0,6273.285714285715,8032.714285714285,9638.285714285714,10353.714285714286,11456.285714285714,16076.857142857143,18944.428571428572,19627.85714285714,20840.0,20586.571428571428,20441.428571428572,21037.0,20730.0,21448.571428571428,21502.428571428572,21666.428571428572,22542.285714285714,22726.14285714286,24446.428571428572,24694.285714285714,25828.571428571428,25635.428571428572,27381.428571428572,28413.714285714286,28958.714285714286,28925.285714285714,29125.0,29036.14285714286,30320.571428571428,31546.14285714286,33696.28571428572,34519.28571428572,34142.71428571428,32230.14285714286,31153.428571428572,31352.0,32741.285714285714,32734.85714285714,33073.42857142857,34782.57142857143,34392.57142857143,34687.142857142855,33261.142857142855,33556.142857142855,34107.857142857145,33602.42857142857,32211.85714285714,30816.571428571428,27607.285714285714,25227.285714285714,21928.714285714286,18792.85714285714,15013.42857142857,11259.0,8158.714285714285,5445.714285714285,3064.714285714286,1291.0,,,,,
